order_id,customer_id,product_id,customer_name,segment,category,sub_category,amount,profit,quantity,order_date,ship_date,ship_mode,payment_mode,country,city,state
CA-2021-163020,AT-10735,OFF-AP-10001563,Annie Thurman,Home Office,Furniture,Chairs,90,30,2,5/19/2021,5/23/2021,Second Class,UPI,United States,New York City,New York
CA-2021-153787,LC-17140,OFF-BI-10000605,Logan Currie,Consumer,Furniture,Bookcases,182,-11,3,12/17/2021,12/21/2021,Second Class,Credit Card,United States,New York City,New York
CA-2021-133431,LC-17140,OFF-PA-10002615,Logan Currie,Consumer,Furniture,Furnishings,122,59,7,12/17/2021,12/21/2021,Second Class,COD,United States,New York City,New York
CA-2021-133431,FM-14380,OFF-ST-10001963,Fred McMath,Consumer,Clothing,Stole,121,19,4,12/11/2020,12/13/2020,Standard Class,COD,United States,New York City,New York
US-2020-135720,FM-14380,TEC-AC-10001267,Fred McMath,Consumer,Furniture,Chairs,120,1,1,12/11/2020,12/13/2020,Standard Class,COD,United States,Chicago,Illinois
US-2020-135720,FM-14380,TEC-PH-10002103,Fred McMath,Consumer,Clothing,Stole,120,23,5,12/11/2020,12/13/2020,Standard Class,COD,United States,Dearborn,Michigan
US-2020-135720,BD-11605,TEC-AC-10002857,Brian Dahlen,Consumer,Clothing,T-shirt,34,-11,5,9/24/2021,9/26/2021,Standard Class,COD,United States,Dearborn,Michigan
CA-2021-144694,BD-11605,OFF-LA-10003930,Brian Dahlen,Consumer,Clothing,Kurti,117,17,6,9/24/2021,9/26/2021,Standard Class,COD,United States,Dearborn,Michigan
CA-2021-144694,DJ-13420,FUR-CH-10001482,Denny Joy,Consumer,Clothing,Stole,38,9,2,10/4/2019,10/9/2019,Standard Class,COD,United States,Dearborn,Michigan
CA-2019-168004,ME-17725,OFF-BI-10001989,Max Engle,Corporate,Electronics,Phones,117,-6,3,8/15/2020,8/21/2020,Standard Class,COD,United States,New York City,New York
US-2020-123470,ME-17725,OFF-AP-10003287,Max Engle,Consumer,Clothing,T-shirt,180,54,4,8/15/2020,8/21/2020,Standard Class,Credit Card,United States,Seattle,Washington
US-2020-123470,RB-19465,FUR-FU-10000576,Rick Bensley,Consumer,Clothing,Saree,99,-5,1,5/20/2020,5/25/2020,Standard Class,UPI,United States,San Francisco,California
CA-2020-115917,RB-19465,OFF-BI-10004728,Rick Bensley,Home Office,Furniture,Chairs,172,-103,3,5/20/2020,5/25/2020,Second Class,EMI,United States,San Francisco,California
CA-2020-115917,JD-16150,FUR-FU-10000732,Justin Deggeller,Home Office,Clothing,Stole,116,16,4,12/18/2020,12/22/2020,Second Class,COD,United States,Aurora,Colorado
CA-2020-147067,JL-15835,OFF-ST-10000585,John Lee,Corporate,Clothing,Saree,116,-4,1,7/30/2021,8/3/2021,Second Class,COD,United States,Aurora,Colorado
CA-2021-167913,JL-15835,OFF-LA-10002787,John Lee,Consumer,Clothing,Stole,171,68,7,7/30/2021,8/3/2021,Second Class,EMI,United States,Aurora,Colorado
CA-2021-167913,SC-20305,TEC-AC-10003832,Sean Christensen,Consumer,Clothing,Skirt,46,14,5,6/10/2021,6/15/2021,Second Class,COD,United States,Miami,Florida
CA-2021-106103,TW-21025,OFF-PA-10001934,Tamara Willingham,Consumer,Clothing,Trousers,115,-39,3,7/21/2021,7/25/2021,Second Class,COD,United States,Miami,Florida
US-2021-127719,CC-12430,OFF-AP-10002457,Chuck Clark,Home Office,Clothing,T-shirt,100,7,2,12/30/2021,1/5/2022,Standard Class,UPI,United States,Warner Robins,Georgia
CA-2021-126221,BB-10990,OFF-FA-10003112,Barry Blumstein,Home Office,Clothing,Stole,44,8,2,4/1/2020,4/8/2020,Standard Class,COD,United States,Aurora,Colorado
CA-2020-103947,BB-10990,OFF-AP-10002350,Barry Blumstein,Corporate,Clothing,Kurti,139,14,3,4/1/2020,4/8/2020,Standard Class,COD,United States,Aurora,Colorado
CA-2020-103947,AR-10825,FUR-FU-10001935,Anthony Rawles,Corporate,Furniture,Bookcases,171,-140,2,12/11/2020,12/16/2020,Standard Class,EMI,United States,Vallejo,California
CA-2020-160745,AR-10825,TEC-PH-10003273,Anthony Rawles,Corporate,Clothing,T-shirt,100,12,2,12/11/2020,12/16/2020,Standard Class,UPI,United States,Vallejo,California
CA-2020-160745,AR-10825,TEC-AC-10001142,Anthony Rawles,Corporate,Clothing,Stole,115,25,6,12/11/2020,12/16/2020,Second Class,COD,United States,Minneapolis,Minnesota
CA-2020-160745,SR-20740,OFF-PA-10000482,Steven Roelle,Corporate,Clothing,Saree,168,-9,3,10/23/2020,10/29/2020,Second Class,COD,United States,Mission Viejo,California
CA-2020-132661,AR-10405,OFF-PA-10003892,Allen Rosenblatt,Home Office,Electronics,Accessories,115,47,2,6/19/2021,6/23/2021,Standard Class,COD,United States,Mission Viejo,California
CA-2021-140844,AR-10405,TEC-AC-10001101,Allen Rosenblatt,Corporate,Electronics,Phones,168,-111,2,6/19/2021,6/23/2021,Standard Class,EMI,United States,Rochester Hills,Michigan
CA-2021-140844,CR-12730,OFF-AP-10002439,Craig Reiter,Corporate,Clothing,Skirt,31,-7,5,8/22/2020,8/28/2020,Standard Class,UPI,United States,Plainfield,New Jersey
CA-2020-137239,CR-12730,OFF-BI-10002827,Craig Reiter,Consumer,Furniture,Furnishings,114,41,6,8/22/2020,8/28/2020,Standard Class,COD,United States,Columbus,Indiana
CA-2020-137239,CR-12730,OFF-EN-10002230,Craig Reiter,Consumer,Clothing,Stole,111,9,4,8/22/2020,8/28/2020,Standard Class,COD,United States,Sierra Vista,Arizona
CA-2020-137239,EH-14125,FUR-CH-10001215,Eugene Hildebrand,Consumer,Clothing,Skirt,11,-8,2,9/19/2020,9/19/2020,Second Class,UPI,United States,Sierra Vista,Arizona
US-2020-156097,EH-14125,OFF-BI-10004654,Eugene Hildebrand,Home Office,Furniture,Furnishings,110,35,1,9/19/2020,9/19/2020,Second Class,COD,United States,Vancouver,Washington
US-2020-156097,CB-12025,OFF-ST-10001490,Cassandra Brandow,Home Office,Clothing,T-shirt,59,15,2,8/24/2019,8/28/2019,Second Class,UPI,United States,Vancouver,Washington
CA-2019-146563,CB-12025,OFF-ST-10001511,Cassandra Brandow,Consumer,Electronics,Accessories,166,27,2,8/24/2019,8/28/2019,Standard Class,EMI,United States,Vancouver,Washington
CA-2019-146563,CB-12025,FUR-TA-10001768,Cassandra Brandow,Consumer,Clothing,Saree,109,-6,6,8/24/2019,8/28/2019,Standard Class,COD,United States,New York City,New York
CA-2019-146563,CB-12025,OFF-BI-10003981,Cassandra Brandow,Consumer,Clothing,Leggings,34,-6,4,8/24/2019,8/28/2019,Standard Class,COD,United States,New York City,New York
CA-2019-146563,SP-20545,OFF-ST-10001522,Sibella Parks,Consumer,Furniture,Furnishings,109,40,1,3/26/2020,3/30/2020,Standard Class,COD,United States,New York City,New York
CA-2020-123666,RC-19825,OFF-FA-10000621,Roy Collins,Corporate,Electronics,Accessories,108,22,3,11/4/2020,11/4/2020,Standard Class,COD,United States,Columbus,Ohio
CA-2020-143308,TH-21235,OFF-SU-10004231,Tiffany House,Consumer,Furniture,Furnishings,103,50,2,6/8/2021,6/10/2021,Standard Class,UPI,United States,Columbus,Ohio
CA-2021-132682,TH-21235,OFF-PA-10000474,Tiffany House,Corporate,Clothing,Skirt,10,-8,2,6/8/2021,6/10/2021,Same Day,COD,United States,Columbus,Ohio
CA-2021-132682,TH-21235,TEC-PH-10004042,Tiffany House,Corporate,Clothing,Hankerchief,90,17,3,6/8/2021,6/10/2021,Same Day,COD,United States,Aurora,Illinois
CA-2021-132682,RP-19390,FUR-PH-10003096,Resi Polking,Corporate,Clothing,Stole,105,46,2,12/24/2018,12/26/2018,Standard Class,UPI,United States,Aurora,lllinois
CA-2018-156314,MO-17800,FUR-FU-10002759,Meg O'Connel,Consumer,Clothing,Stole,105,20,2,6/9/2021,6/13/2021,Standard Class,Debit Card,United States,Arlington,Texas
US-2021-106663,MO-17800,FUR-TA-10000688,Meg O'Connel,Home Office,Furniture,Furnishings,22,-6,1,6/9/2021,6/13/2021,Standard Class,COD,United States,Arlington,Texas
US-2021-106663,MO-17800,OFF-PA-10002377,Meg O'Connel,Home Office,Clothing,Kurti,105,-33,5,6/9/2021,6/13/2021,Standard Class,COD,United States,Arlington,Texas
US-2021-106663,TD-20995,OFF-AR-10001954,Tamara Dahlen,Home Office,Clothing,Hankerchief,105,25,2,6/15/2021,6/22/2021,Standard Class,EMI,United States,Arlington,Texas
CA-2021-111178,RB-19570,OFF-AP-10004532,Rob Beeghly,Consumer,Clothing,Saree,25,-7,5,12/5/2021,12/8/2021,Same Day,UPI,United States,New York City,New York
CA-2021-130351,RB-19570,OFF-PA-10002137,Rob Beeghly,Consumer,Furniture,Furnishings,104,2,2,12/5/2021,12/8/2021,Second Class,COD,United States,Louisville,Kentucky
CA-2021-130351,RB-19570,TEC-AC-10003832,Rob Beeghly,Consumer,Clothing,Stole,16,5,1,12/5/2021,12/8/2021,Second Class,UPI,United States,Dallas,Texas
CA-2021-130351,CD-11980,OFF-AP-10000804,Carol Darley,Consumer,Clothing,Saree,64,-7,3,3/18/2021,3/23/2021,Second Class,COD,United States,Dallas,Texas
US-2021-119438,CD-11980,TEC-AC-10003614,Carol Darley,Consumer,Furniture,Furnishings,38,-6,2,3/18/2021,3/23/2021,First Class,UPI,United States,Dallas,Texas
US-2021-119438,CD-11980,FUR-FU-10003553,Carol Darley,Consumer,Furniture,Chairs,83,12,2,3/18/2021,3/23/2021,Standard Class,COD,United States,Cleveland,Ohio
US-2021-119438,CD-11980,OFF-BI-10004632,Carol Darley,Consumer,Clothing,Hankerchief,103,36,2,3/18/2021,3/23/2021,Standard Class,COD,United States,Chicago,Illinois
US-2021-119438,DJ-13630,OFF-BI-10003305,Doug Jacobs,Consumer,Clothing,Saree,37,-6,1,11/19/2020,11/24/2020,Standard Class,UPI,United States,Chicago,Illinois
CA-2020-164511,DJ-13630,OFF-ST-10002583,Doug Jacobs,Consumer,Clothing,Saree,105,33,6,11/19/2020,11/24/2020,Standard Class,EMI,United States,Chicago,Illinois
CA-2020-164511,DJ-13630,OFF-ST-10004507,Doug Jacobs,Consumer,Furniture,Furnishings,78,-6,2,11/19/2020,11/24/2020,First Class,UPI,United States,Quincy,Illinois
CA-2020-164511,GT-14635,TEC-MA-10004125,Grant Thornton,Consumer,Clothing,Saree,102,-90,1,11/4/2021,11/4/2021,First Class,COD,United States,Columbus,Indiana
US-2021-168116,GT-14635,OFF-AP-10002457,Grant Thornton,Corporate,Clothing,T-shirt,102,11,6,11/4/2021,11/4/2021,First Class,COD,United States,Columbus,Indiana
US-2021-168116,MC-17845,TEC-AC-10003911,Michael Chen,Corporate,Clothing,Kurti,10,-8,1,7/5/2018,7/8/2018,Standard Class,UPI,United States,Columbus,Indiana
CA-2018-157784,MC-17845,OFF-LA-10001934,Michael Chen,Consumer,Clothing,Skirt,101,18,9,7/5/2018,7/8/2018,Standard Class,COD,United States,Tyler,Texas
CA-2018-157784,MC-17845,OFF-PA-10000304,Michael Chen,Consumer,Clothing,Saree,42,-6,4,7/5/2018,7/8/2018,Standard Class,UPI,United States,Tyler,Texas
CA-2018-157784,RA-19285,FUR-BO-10004015,Ralph Arnett,Consumer,Clothing,Hankerchief,56,18,2,12/25/2021,12/29/2021,Standard Class,UPI,United States,Tyler,Texas
CA-2021-161480,NP-18325,FUR-FU-10004071,Naresj Patel,Consumer,Clothing,Stole,95,5,2,6/21/2018,6/23/2018,Standard Class,COD,United States,Tyler,Texas
US-2018-117135,NP-18325,TEC-PH-10002033,Naresj Patel,Consumer,Furniture,Furnishings,159,2,3,6/21/2018,6/23/2018,Standard Class,EMI,United States,New York City,New York
US-2018-117135,NP-18325,OFF-ST-10002444,Naresj Patel,Consumer,Clothing,Stole,158,69,3,6/21/2018,6/23/2018,Standard Class,EMI,United States,New York City,New York
US-2018-117135,AB-10165,TEC-AC-10002253,Alan Barnes,Consumer,Electronics,Phones,106,0,2,3/28/2019,4/2/2019,Same Day,EMI,United States,New York City,New York
CA-2019-131534,AB-10165,OFF-PA-10000743,Alan Barnes,Consumer,Clothing,T-shirt,101,16,4,3/28/2019,4/2/2019,Same Day,COD,United States,Burlington,North Carolina
CA-2019-131534,JO-15550,OFF-AR-10003373,Jesus Ocampo,Consumer,Clothing,Shirt,107,37,3,5/14/2019,5/17/2019,First Class,COD,United States,Burlington,North Carolina
CA-2019-119291,JO-15550,OFF-LA-10002312,Jesus Ocampo,Home Office,Clothing,T-shirt,156,36,5,5/14/2019,5/17/2019,First Class,EMI,United States,Jackson,Mississippi
CA-2019-119291,JO-15550,OFF-EN-10000927,Jesus Ocampo,Home Office,Electronics,Electronic Games,108,-19,3,5/14/2019,5/17/2019,First Class,UPI,United States,Jackson,Mississippi
CA-2019-119291,JO-15550,OFF-LA-10003510,Jesus Ocampo,Home Office,Clothing,Stole,107,-54,4,5/14/2019,5/17/2019,Standard Class,EMI,United States,Jackson,Mississippi
CA-2019-119291,JO-15550,OFF-AR-10001118,Jesus Ocampo,Home Office,Clothing,Hankerchief,100,-58,4,5/14/2019,5/17/2019,Second Class,COD,United States,New York City,New York
CA-2019-119291,JO-15550,OFF-BI-10001575,Jesus Ocampo,Home Office,Clothing,Shirt,108,26,4,5/14/2019,5/17/2019,Second Class,UPI,United States,Waynesboro,Virginia
CA-2019-119291,JO-15550,OFF-BI-10001982,Jesus Ocampo,Home Office,Clothing,Stole,100,6,4,5/14/2019,5/17/2019,Second Class,COD,United States,Waynesboro,Virginia
CA-2019-119291,Dl-13600,FUR-FU-10002960,Dorris liebe,Home Office,Electronics,Phones,100,-23,1,9/2/2021,9/8/2021,Standard Class,COD,United States,Waynesboro,Virginia
CA-2021-114552,AS-10285,FUR-FU-10003394,Alejandro Savely,Corporate,Clothing,T-shirt,43,17,2,11/4/2020,11/8/2020,Standard Class,UPI,United States,Los Angeles,California
CA-2020-163755,JK-15370,FUR-TA-10002774,Jay Kimmel,Corporate,Clothing,Stole,155,26,3,4/9/2019,4/14/2019,First Class,EMI,United States,Los Angeles,California
CA-2019-142027,BN-11470,OFF-PA-10001800,Brad Norvell,Consumer,Clothing,Hankerchief,151,9,3,9/12/2018,9/17/2018,First Class,EMI,United States,Chester,Pennsylvania
CA-2018-138527,BN-11470,OFF-AP-10001469,Brad Norvell,Corporate,Clothing,Hankerchief,151,29,5,9/12/2018,9/17/2018,First Class,EMI,United States,Chester,Pennsylvania
CA-2018-138527,BN-11470,TEC-AC-10002399,Brad Norvell,Corporate,Clothing,Saree,110,-68,4,9/12/2018,9/17/2018,First Class,EMI,United States,Chester,Pennsylvania
CA-2018-138527,DP-13165,TEC-AC-10003628,David Philippe,Corporate,Furniture,Furnishings,98,9,2,12/2/2018,12/4/2018,First Class,COD,United States,Chester,Pennsylvania
CA-2018-112158,DP-13165,FUR-BO-10003272,David Philippe,Consumer,Clothing,Trousers,97,-62,2,12/2/2018,12/4/2018,First Class,COD,United States,Chester,Pennsylvania
CA-2018-112158,DP-13165,OFF-BI-10000050,David Philippe,Consumer,Clothing,Shirt,111,35,5,12/2/2018,12/4/2018,First Class,COD,United States,Chester,Pennsylvania
CA-2018-112158,TH-21550,OFF-PA-10004071,Tracy Hopkins,Consumer,Electronics,Accessories,45,17,1,4/5/2018,4/7/2018,Standard Class,COD,United States,Chester,Pennsylvania
CA-2018-113887,AP-10915,OFF-EN-10001219,Arthur Prichep,Home Office,Furniture,Chairs,112,15,2,9/3/2021,9/7/2021,Second Class,COD,United States,Cleveland,Ohio
CA-2021-146136,RS-19765,OFF-AP-10001154,Roland Schwarz,Consumer,Clothing,Stole,110,20,5,5/19/2021,5/24/2021,Standard Class,Debit Card,United States,Seattle,Washington
US-2021-100048,RS-19765,TEC-PH-10003012,Roland Schwarz,Corporate,Clothing,Saree,98,-5,2,5/19/2021,5/24/2021,Standard Class,UPI,United States,Long Beach,California
US-2021-100048,RS-19765,TEC-AC-10001606,Roland Schwarz,Corporate,Clothing,Stole,110,12,7,5/19/2021,5/24/2021,Standard Class,Debit Card,United States,Cary,North Carolina
US-2021-100048,Dl-13600,OFF-BI-10003355,Dorris liebe,Corporate,Furniture,Furnishings,95,11,4,7/1/2018,7/6/2018,Standard Class,COD,United States,Cary,North Carolina
CA-2018-153150,SV-20365,FUR-FU-10000010,Seth Vernon,Corporate,Furniture,Chairs,1228,14,3,1/11/2018,1/14/2018,First Class,UPI,United States,Cary,North Carolina
CA-2018-130092,KC-16540,FUR-FU-10002253,Kelly Collister,Consumer,Furniture,Furnishings,29,0,3,9/24/2021,9/29/2021,First Class,COD,United States,New York City,New York
CA-2021-108910,CK-12325,OFF-BI-10001658,Christine Kargatis,Consumer,Clothing,T-shirt,94,27,2,6/2/2018,6/7/2018,First Class,COD,United States,New York City,New York
CA-2018-104472,CK-12325,FUR-FU-10000246,Christine Kargatis,Home Office,Electronics,Accessories,115,25,1,6/2/2018,6/7/2018,First Class,COD,United States,New York City,New York
CA-2018-104472,RD-19810,OFF-PA-10004092,Ross DeVincentis,Home Office,Clothing,Saree,149,15,3,2/13/2020,2/18/2020,Standard Class,EMI,United States,New York City,New York
CA-2020-112942,MP-17965,FUR-TA-10000198,Michael Paige,Home Office,Clothing,Kurti,148,23,4,12/15/2020,12/19/2020,Standard Class,EMI,United States,Palm Coast,Florida
CA-2020-142335,MP-17965,OFF-ST-10000036,Michael Paige,Corporate,Electronics,Accessories,93,15,2,12/15/2020,12/19/2020,Standard Class,COD,United States,Mount Vernon,New York
CA-2020-142335,MR-17545,FUR-FU-10000222,Mathew Reese,Corporate,Clothing,Hankerchief,113,24,4,10/7/2018,10/13/2018,Standard Class,Debit Card,United States,Mount Vernon,New York
CA-2018-117429,SC-20695,OFF-SU-10004664,Steve Chapman,Home Office,Clothing,Stole,48,2,3,7/7/2020,7/12/2020,Second Class,COD,United States,Mount Vernon,New York
CA-2020-114713,JF-15355,OFF-EN-10001141,Jay Fein,Corporate,Electronics,Electronic Games,148,9,1,9/16/2021,9/20/2021,First Class,UPI,United States,Seattle,Washington
CA-2021-144113,JF-15355,TEC-PH-10002170,Jay Fein,Consumer,Clothing,T-shirt,114,11,4,9/16/2021,9/20/2021,Standard Class,Debit Card,United States,Dover,Delaware
CA-2021-144113,EG-13900,OFF-PA-10001954,Emily Grady,Consumer,Clothing,Stole,92,42,2,12/3/2020,12/6/2020,Standard Class,COD,United States,Newark,Ohio
US-2020-150861,EG-13900,FUR-TA-10002228,Emily Grady,Consumer,Clothing,Shirt,117,14,3,12/3/2020,12/6/2020,Standard Class,UPI,United States,Orem,Utah
US-2020-150861,EG-13900,OFF-ST-10004634,Emily Grady,Consumer,Clothing,Leggings,21,-10,4,12/3/2020,12/6/2020,Standard Class,COD,United States,Orem,Utah
US-2020-150861,EG-13900,FUR-CH-10002965,Emily Grady,Consumer,Clothing,Leggings,33,-10,6,12/3/2020,12/6/2020,Standard Class,UPI,United States,Los Angeles,California
US-2020-150861,EG-13900,OFF-LA-10001317,Emily Grady,Consumer,Electronics,Accessories,114,8,3,12/3/2020,12/6/2020,Standard Class,Debit Card,United States,Detroit,Michigan
US-2020-150861,DS-13030,OFF-ST-10000736,Darrin Sayre,Consumer,Electronics,Accessories,115,0,1,1/21/2021,1/25/2021,Standard Class,Debit Card,United States,Detroit,Michigan
CA-2021-131954,DS-13030,TEC-AC-10003610,Darrin Sayre,Home Office,Clothing,T-shirt,90,29,5,1/21/2021,1/25/2021,Standard Class,COD,United States,Philadelphia,Pennsylvania
CA-2021-131954,DS-13030,OFF-BI-10003982,Darrin Sayre,Home Office,Furniture,Furnishings,61,1,2,1/21/2021,1/25/2021,Standard Class,COD,United States,Hialeah,Florida
CA-2021-131954,DS-13030,OFF-BI-10003291,Darrin Sayre,Home Office,Furniture,Chairs,119,1,1,1/21/2021,1/25/2021,Standard Class,COD,United States,Austin,Texas
CA-2021-131954,DS-13030,FUR-BO-10001619,Darrin Sayre,Home Office,Clothing,Trousers,117,36,2,1/21/2021,1/25/2021,First Class,Debit Card,United States,Austin,Texas
CA-2021-131954,DS-13030,OFF-BI-10000138,Darrin Sayre,Home Office,Furniture,Chairs,148,54,2,1/21/2021,1/25/2021,First Class,UPI,United States,Oceanside,New York
CA-2021-131954,GZ-14470,TEC-AC-10001383,Gary Zandusky,Home Office,Clothing,Saree,249,-5,4,9/8/2018,9/12/2018,First Class,COD,United States,Oceanside,New York
CA-2018-132500,PO-19195,OFF-LA-10003223,Phillina Ober,Consumer,Clothing,Stole,147,73,3,1/4/2018,1/8/2018,First Class,UPI,United States,Oceanside,New York
CA-2018-112326,PO-19195,OFF-ST-10002743,Phillina Ober,Home Office,Clothing,T-shirt,118,35,7,1/4/2018,1/8/2018,First Class,EMI,United States,Oceanside,New York
CA-2018-112326,PO-19195,OFF-BI-10004094,Phillina Ober,Home Office,Clothing,Saree,119,56,7,1/4/2018,1/8/2018,Standard Class,EMI,United States,Oceanside,New York
CA-2018-112326,SS-20875,OFF-SU-10004498,Sung Shariari,Home Office,Clothing,T-shirt,90,27,2,8/27/2020,9/1/2020,Standard Class,COD,United States,Seattle,Washington
US-2020-146710,SS-20875,OFF-PA-10002615,Sung Shariari,Consumer,Clothing,Stole,32,1,2,8/27/2020,9/1/2020,Standard Class,COD,United States,Seattle,Washington
US-2020-146710,SS-20875,OFF-PA-10004971,Sung Shariari,Consumer,Furniture,Furnishings,89,-89,2,8/27/2020,9/1/2020,Standard Class,COD,United States,Seattle,Washington
US-2020-146710,SS-20875,OFF-SU-10004261,Sung Shariari,Consumer,Electronics,Phones,146,66,1,8/27/2020,9/1/2020,Standard Class,UPI,United States,Seattle,Washington
US-2020-146710,MH-17785,FUR-TA-10002607,Maya Herman,Consumer,Clothing,Shirt,89,-37,4,5/27/2018,5/27/2018,Standard Class,COD,United States,Seattle,Washington
CA-2018-124429,MH-17785,OFF-ST-10001809,Maya Herman,Corporate,Electronics,Accessories,88,11,3,5/27/2018,5/27/2018,Standard Class,COD,United States,Seattle,Washington
CA-2018-124429,PB-19105,TEC-PH-10000004,Peter  Buhler,Corporate,Clothing,Stole,121,41,4,3/20/2020,3/22/2020,Standard Class,EMI,United States,San Francisco,California
CA-2020-150889,RF-19735,OFF-BI-10003638,Roland Fjeld,Consumer,Clothing,Saree,88,20,2,10/2/2021,10/6/2021,Standard Class,COD,United States,Naperville,Illinois
CA-2021-126074,RF-19735,FUR-FU-10003577,Roland Fjeld,Consumer,Clothing,Kurti,87,-83,5,10/2/2021,10/6/2021,Standard Class,COD,United States,Naperville,Illinois
CA-2021-126074,RF-19735,OFF-AR-10003478,Roland Fjeld,Consumer,Clothing,Shirt,87,4,2,10/2/2021,10/6/2021,Standard Class,COD,United States,Naperville,Illinois
CA-2021-126074,RF-19735,OFF-BI-10000546,Roland Fjeld,Consumer,Electronics,Accessories,122,15,3,10/2/2021,10/6/2021,Standard Class,EMI,United States,Dallas,Texas
CA-2021-126074,YC-21895,TEC-CO-10002095,Yoseph Carroll,Consumer,Clothing,Stole,87,10,3,4/7/2020,4/9/2020,Standard Class,COD,United States,Dallas,Texas
CA-2020-110499,MS-17830,FUR-FU-10002759,Melanie Seite,Corporate,Furniture,Furnishings,53,8,3,12/7/2019,12/12/2019,Standard Class,UPI,United States,Dallas,Texas
CA-2019-135272,NB-18655,FUR-TA-10001095,Nona Balk,Consumer,Clothing,Skirt,87,-32,9,9/18/2020,9/22/2020,Same Day,COD,United States,Dallas,Texas
CA-2020-140928,DC-13285,OFF-ST-10002444,Debra Catini,Corporate,Clothing,Saree,86,-55,6,12/29/2018,1/2/2019,Same Day,COD,United States,San Diego,California
CA-2018-106803,DC-13285,TEC-AC-10001267,Debra Catini,Consumer,Clothing,Stole,125,22,3,12/29/2018,1/2/2019,Second Class,EMI,United States,San Diego,California
CA-2018-106803,CP-12340,OFF-BI-10000848,Christine Phan,Consumer,Clothing,Saree,128,-3,3,7/23/2021,7/28/2021,Standard Class,Debit Card,United States,Evanston,Illinois
CA-2021-117240,BF-11020,OFF-PA-10002377,Barry Franchosisch,Corporate,Clothing,Saree,143,-124,5,9/18/2021,9/22/2021,Standard Class,UPI,United Staes,Trenton,Michigan
CA-2021-133333,AR-10510,OFF-PA-10003441,Andrew Roberts,Corporate,Clothing,Saree,86,22,2,8/31/2019,9/5/2019,Standard Class,COD,United States,Trenton,Michigan
CA-2019-112319,JC-16105,OFF-LA-10004484,Julie Creighton,Consumer,Clothing,Saree,86,9,3,11/3/2021,11/7/2021,Standard Class,COD,United States,Trenton,Michigan
CA-2021-126046,LH-17020,TEC-PH-10003931,Lisa Hazard,Corporate,Clothing,Saree,85,-9,4,2/8/2019,2/13/2019,First Class,COD,United States,Trenton,Michigan
CA-2019-114923,CS-12250,OFF-EN-10001990,Chris Selesnick,Consumer,Clothing,Shirt,129,-75,5,1/13/2018,1/15/2018,Standard Class,Debit Card,United States,San Francisco,California
CA-2018-162775,CS-12250,OFF-EN-10001532,Chris Selesnick,Corporate,Electronics,Accessories,84,-42,2,1/13/2018,1/15/2018,Standard Class,COD,United States,Los Angeles,California
CA-2018-162775,CS-12250,TEC-AC-10003174,Chris Selesnick,Corporate,Furniture,Chairs,83,-81,3,1/13/2018,1/15/2018,Standard Class,COD,United States,Jacksonville,Florida
CA-2018-162775,CS-12250,OFF-BI-10004187,Chris Selesnick,Corporate,Electronics,Accessories,143,6,2,1/13/2018,1/15/2018,Standard Class,UPI,United States,Cottage Grove,Minnesota
CA-2018-162775,CS-12250,OFF-ST-10000025,Chris Selesnick,Corporate,Electronics,Phones,336,123,3,1/13/2018,1/15/2018,Standard Class,UPI,United States,Cottage Grove,Minnesota
CA-2018-162775,AJ-10795,FUR-FU-10004306,Anthony Johnson,Corporate,Electronics,Phones,323,122,5,5/14/2018,5/20/2018,Standard Class,UPI,United States,New York City,New York
CA-2018-106810,LE-16810,FUR-CH-10003746,Laurel Elliston,Corporate,Clothing,Shirt,130,61,3,5/19/2020,5/24/2020,Standard Class,Debit Card,United States,Green Bay,Wisconsin
CA-2020-157245,BV-11245,OFF-BI-10001036,Benjamin Venier,Consumer,Clothing,Saree,152,-3,5,1/30/2021,2/5/2021,Standard Class,COD,United States,Los Angeles,California
CA-2021-104220,BV-11245,TEC-PH-10004614,Benjamin Venier,Corporate,Furniture,Furnishings,25,10,1,1/30/2021,2/5/2021,Standard Class,UPI,United States,Atlanta,Georgia
CA-2021-104220,BV-11245,OFF-BI-10000301,Benjamin Venier,Corporate,Clothing,Stole,140,15,5,1/30/2021,2/5/2021,Second Class,UPI,United States,Columbus,Ohio
CA-2021-104220,BV-11245,OFF-BI-10003910,Benjamin Venier,Corporate,Clothing,Stole,45,0,2,1/30/2021,2/5/2021,Second Class,UPI,United States,Bossier City,Louisiana
CA-2021-104220,BV-11245,OFF-AR-10004648,Benjamin Venier,Corporate,Clothing,Shirt,132,49,3,1/30/2021,2/5/2021,Second Class,COD,United States,Bossier City,Louisiana
CA-2021-104220,BV-11245,FUR-FU-10002597,Benjamin Venier,Corporate,Clothing,Stole,133,12,5,1/30/2021,2/5/2021,Second Class,Debit Card,United States,Bossier City,Louisiana
CA-2021-104220,DL-12865,OFF-AR-10003405,Dan Lawera,Corporate,Clothing,Shirt,82,13,2,6/29/2018,7/6/2018,Second Class,COD,United States,Bossier City,Louisiana
CA-2018-165974,NZ-18565,FUR-CH-10002335,Nick Zandusky,Consumer,Clothing,Shirt,140,56,4,8/21/2019,8/23/2019,Standard Class,UPI,United States,Bossier City,Louisiana
CA-2019-144267,NZ-18565,OFF-PA-10000157,Nick Zandusky,Home Office,Clothing,Hankerchief,81,19,7,8/21/2019,8/23/2019,Standard Class,COD,United States,Saint Petersburg,Florida
